time,x_front,x_front_rolling,max_amplitude
0.02,-1.360349523175664,1.2058927289229864,3.6067418054770006
0.04,-1.360349523175664,1.2058927289229864,3.718031361324185
0.06,-1.360349523175664,1.2687245819947819,3.5685930834551054
0.08,-1.360349523175664,1.2687245819947819,3.6480355318396933
0.1,-1.360349523175664,1.2687245819947819,3.54123743334332
0.12000000000000001,-1.360349523175664,1.3315564350665774,3.602742469369487
0.14,-1.360349523175664,1.3315564350665774,3.519037031363004
0.16,-1.360349523175664,1.3315564350665774,3.568616084674643
0.18,-1.360349523175664,1.394388288138373,3.5000264077032424
0.19999999999999998,-1.360349523175664,1.394388288138373,3.540896174516492
0.21999999999999997,-1.360349523175664,1.4572201412101684,3.483215676971781
0.23999999999999996,-1.360349523175664,1.4572201412101684,3.5173475117669883
0.25999999999999995,-1.360349523175664,1.520051994281964,3.468035271970334
0.27999999999999997,4.6251883787972545,1.520051994281964,3.4967496494419676
0.3,4.6251883787972545,1.5828838473537594,3.454127029791288
0.32,4.6251883787972545,1.5828838473537594,3.479069632730586
0.34,4.6251883787972545,1.645715700425555,3.441782470646913
0.36000000000000004,4.6251883787972545,1.7085475534973504,3.4638213731192846
0.38000000000000006,4.6251883787972545,1.771379406569146,3.431147760009768
0.4000000000000001,4.6251883787972545,1.771379406569146,3.449972559915361
0.4200000000000001,4.6251883787972545,1.8342112596409414,3.421228015196074
0.4400000000000001,4.6251883787972545,1.897043112712737,3.437263736351787
0.46000000000000013,4.6251883787972545,1.9598749657845325,3.4119071779760723
0.48000000000000015,4.6251883787972545,2.022706818856328,3.425501189801065
0.5000000000000001,4.6251883787972545,2.0855386719281235,3.4030951494451447
0.5200000000000001,4.6251883787972545,2.148370524999919,3.414536596079096
0.5400000000000001,4.6251883787972545,2.148370524999919,3.3947208561991595
0.5600000000000002,4.6251883787972545,2.2112023780717145,3.404253968800676
0.5800000000000002,4.6251883787972545,2.27403423114351,3.3867274294357492
0.6000000000000002,4.6251883787972545,2.3368660842153055,3.3945609732272874
0.6200000000000002,4.6251883787972545,2.3368660842153055,3.379068778861163
0.6400000000000002,4.6251883787972545,2.399697937287101,3.3853829631591053
0.6600000000000003,4.6251883787972545,2.399697937287101,3.3717071114986963
0.6800000000000003,4.6251883787972545,2.4625297903588965,3.3766587736488147
0.7000000000000003,4.6251883787972545,2.4625297903588965,3.364611105753565
0.7200000000000003,4.6251883787972545,2.525361643430692,3.3683376884514367
0.7400000000000003,4.6251883787972545,2.525361643430692,3.357754547204283
0.7600000000000003,4.6251883787972545,2.5881934965024875,3.3603772089888713
0.7800000000000004,4.6251883787972545,2.5881934965024875,3.351115295928252
0.8000000000000004,4.6251883787972545,2.651025349574283,3.3527413845883154
0.8200000000000004,4.6251883787972545,2.651025349574283,3.3446744950763487
0.8400000000000004,4.6251883787972545,2.651025349574283,3.3453995404352947
0.8600000000000004,4.6251883787972545,2.7138572026460785,3.3384159572263146
0.8800000000000004,4.6251883787972545,2.7138572026460785,3.338325300419747
0.9000000000000005,4.6251883787972545,2.7138572026460785,3.3323256842942612
0.9200000000000005,4.6251883787972545,2.776689055717874,3.331495822602193
0.9400000000000005,4.6251883787972545,2.776689055717874,3.3263914872442544
0.9600000000000005,4.6251883787972545,2.776689055717874,3.324891196670367
0.9800000000000005,4.6251883787972545,2.8395209087896696,3.3206026832089126
1.0000000000000004,4.6251883787972545,2.8395209087896696,3.3184939620861402
1.0200000000000005,4.6251883787972545,2.8395209087896696,3.3149498514210873
1.0400000000000005,4.6251883787972545,2.902352761861465,3.312288721830913
1.0600000000000005,4.6251883787972545,2.902352761861465,3.3094246357975203
1.0800000000000005,4.6251883787972545,2.902352761861465,3.3062618279208356
1.1000000000000005,4.6251883787972545,2.9651846149332606,3.3040195835737207
1.1200000000000006,4.6251883787972545,2.9651846149332606,3.3004011240464153
1.1400000000000006,4.6251883787972545,2.9651846149332606,3.298728012723841
1.1600000000000006,4.6251883787972545,2.9651846149332606,3.294695732841893
1.1800000000000006,4.6251883787972545,3.028016468005056,3.29354390260582
1.2000000000000006,4.6251883787972545,3.028016468005056,3.289135882548676
1.2200000000000006,4.6251883787972545,3.028016468005056,3.2884618029547314
1.2400000000000007,4.6251883787972545,3.028016468005056,3.2837127565159436
1.2600000000000007,4.6251883787972545,3.0908483210768516,3.283476757657197
1.2800000000000007,4.6251883787972545,3.0908483210768516,3.2784183724010805
1.3000000000000007,4.6251883787972545,3.0908483210768516,3.278584241355563
1.3200000000000007,4.6251883787972545,3.0908483210768516,3.2732454769742123
1.3400000000000007,4.6251883787972545,3.0908483210768516,3.273780105078301
1.3600000000000008,4.6251883787972545,3.153680174148647,3.2681874589220747
1.3800000000000008,4.6251883787972545,3.153680174148647,3.2690605312999153
1.4000000000000008,4.6251883787972545,3.153680174148647,3.2632382712351613
1.4200000000000008,4.6251883787972545,3.153680174148647,3.2644219945723107
1.4400000000000008,4.6251883787972545,3.2165120272204426,3.2583923674037956
1.4600000000000009,4.6251883787972545,3.2165120272204426,3.25986122864433
1.4800000000000009,4.6251883787972545,3.2165120272204426,3.2536446470829636
1.5000000000000009,4.6251883787972545,3.2165120272204426,3.2553751979798142
1.520000000000001,4.6251883787972545,3.2165120272204426,3.24899040569014
1.540000000000001,4.6251883787972545,3.279343880292238,3.250961073650494
1.560000000000001,4.6251883787972545,3.279343880292238,3.2444252948329066
1.580000000000001,4.6251883787972545,3.279343880292238,3.2466162113801045
1.600000000000001,4.6251883787972545,3.279343880292238,3.239945284962085
1.620000000000001,4.6251883787972545,3.279343880292238,3.242338133968911
1.640000000000001,4.6251883787972545,3.279343880292238,3.235546634910238
1.660000000000001,4.6251883787972545,3.3421757333640336,3.2381245147919757
1.680000000000001,4.6251883787972545,3.3421757333640336,3.2312258582962308
1.700000000000001,4.6251883787972545,3.3421757333640336,3.2339731641065406
1.720000000000001,4.6251883787972545,3.3421757333640336,3.2269797093280963
1.740000000000001,4.6251883787972545,3.3421757333640336,3.2298820169227977
1.7600000000000011,4.6251883787972545,3.405007586435829,3.222805154026412
1.7800000000000011,4.6251883787972545,3.405007586435829,3.225849121635553
1.8000000000000012,4.6251883787972545,3.405007586435829,3.2186993488088254
1.8200000000000012,4.6251883787972545,3.405007586435829,3.2218726311208536
1.8400000000000012,4.6251883787972545,3.405007586435829,3.2146596318674616
1.8600000000000012,4.6251883787972545,3.405007586435829,3.2179507940045187
1.8800000000000012,4.6251883787972545,3.405007586435829,3.2106835008184405
1.9000000000000012,4.6251883787972545,3.4678394395076246,3.214081947042334
1.9200000000000013,4.6251883787972545,3.4678394395076246,3.2067686029769584
1.9400000000000013,4.6251883787972545,3.4678394395076246,3.2102645087152735
1.9600000000000013,4.6251883787972545,3.4678394395076246,3.2029127213077597
1.9800000000000013,4.6251883787972545,3.4678394395076246,3.20649697299936
2.0000000000000013,4.6251883787972545,3.4678394395076246,3.1991137641852068
2.0200000000000014,4.6251883787972545,3.53067129257942,3.2027779039990687
2.0400000000000014,4.6251883787972545,3.53067129257942,3.195369759723584
2.0600000000000014,4.6251883787972545,3.53067129257942,3.1991059311023182
2.0800000000000014,4.6251883787972545,3.53067129257942,3.1916788342919693
2.1000000000000014,4.6251883787972545,3.53067129257942,3.1954797446671575
2.1200000000000014,4.6251883787972545,3.53067129257942,3.1880392225213003
2.1400000000000015,4.6251883787972545,3.53067129257942,3.191898091889856
2.1600000000000015,4.6251883787972545,3.5935031456512156,3.184449246170988
2.1800000000000015,4.6251883787972545,3.5935031456512156,3.188359773298103
2.2000000000000015,4.6251883787972545,3.5935031456512156,3.1809073126742438
2.2200000000000015,4.6251883787972545,3.5935031456512156,3.1848636396812138
2.2400000000000015,4.6251883787972545,3.5935031456512156,3.177411912260257
2.2600000000000016,4.6251883787972545,3.5935031456512156,3.1814085882883085
2.2800000000000016,4.6251883787972545,3.5935031456512156,3.173961603451852
2.3000000000000016,4.6251883787972545,3.656334998723011,3.1779935608513976
2.3200000000000016,4.6251883787972545,3.656334998723011,3.1705550181292783
2.3400000000000016,4.6251883787972545,3.656334998723011,3.174617540994624
2.3600000000000017,4.6251883787972545,3.656334998723011,3.1671908515258473
2.3800000000000017,4.6251883787972545,3.656334998723011,3.171279551320391
2.4000000000000017,4.6251883787972545,3.656334998723011,3.16386785903415
2.4200000000000017,4.6251883787972545,3.656334998723011,3.1679786518509854
