mu0 A1 A2 dim_unstable
5.4 -0.6 -0.6 1
5.41 -0.6005552985917839 -0.6005552985917839 1
5.42 -0.6011100842053254 -0.6011100842053254 1
5.43 -0.6016643582596529 -0.6016643582596529 1
5.44 -0.6022181221672649 -0.6022181221672649 1
5.45 -0.6027713773341709 -0.6027713773341709 1
5.46 -0.6033241251599343 -0.6033241251599343 1
5.47 -0.6038763670377131 -0.6038763670377131 1
5.48 -0.6044281043543006 -0.6044281043543006 1
5.49 -0.604979338490167 -0.604979338490167 1
5.5 -0.6055300708194983 -0.6055300708194983 1
5.51 -0.6060803027102376 -0.6060803027102376 1
5.52 -0.606630035524124 -0.606630035524124 1
5.53 -0.6071792706167319 -0.6071792706167319 1
5.54 -0.6077280093375105 -0.6077280093375105 1
5.55 -0.6082762530298219 -0.6082762530298219 1
5.56 -0.6088240030309799 -0.6088240030309799 1
5.57 -0.6093712606722879 -0.6093712606722879 1
5.58 -0.6099180272790762 -0.6099180272790762 1
5.59 -0.6104643041707407 -0.6104643041707407 1
5.6 -0.6110100926607787 -0.6110100926607787 1
5.61 -0.6115553940568262 -0.6115553940568262 1
5.62 -0.612100209660695 -0.612100209660695 1
5.63 -0.6126445407684078 -0.6126445407684078 1
5.64 -0.6131883886702357 -0.6131883886702357 1
5.65 -0.6137317546507323 -0.6137317546507323 1
5.66 -0.6142746399887703 -0.6142746399887703 1
5.67 -0.6148170459575759 -0.6148170459575759 1
5.68 -0.615358973824764 -0.615358973824764 1
5.69 -0.6159004248523728 -0.6159004248523728 1
5.7 -0.6164414002968976 -0.6164414002968976 1
5.71 -0.6169819014093255 -0.6169819014093255 1
5.72 -0.6175219294351686 -0.6175219294351686 1
5.73 -0.6180614856144977 -0.6180614856144977 1
5.74 -0.6186005711819758 -0.6186005711819758 1
5.75 -0.6191391873668903 -0.6191391873668903 1
5.76 -0.6196773353931867 -0.6196773353931867 1
5.77 -0.6202150164795002 -0.6202150164795002 1
5.78 -0.6207522318391884 -0.6207522318391884 1
5.79 -0.6212889826803626 -0.6212889826803626 1
5.8 -0.621825270205921 -0.621825270205921 1
5.81 -0.622361095613578 -0.622361095613578 1
5.82 -0.6228964600958976 -0.6228964600958976 1
5.83 -0.623431364840322 -0.623431364840322 1
5.84 -0.6239658110292048 -0.6239658110292048 1
5.85 -0.6244997998398397 -0.6244997998398397 1
5.86 -0.6250333324444919 -0.6250333324444919 1
5.87 -0.6255664100104267 -0.6255664100104267 1
5.88 -0.6260990336999411 -0.6260990336999411 1
5.89 -0.626631204670392 -0.626631204670392 1
5.9 -0.6271629240742259 -0.6271629240742259 1
5.91 -0.6276941930590086 -0.6276941930590086 1
5.92 -0.6282250127674531 -0.6282250127674531 1
5.93 -0.628755384337449 -0.628755384337449 1
5.94 -0.629285308902091 -0.629285308902091 1
5.95 -0.6298147875897062 -0.6298147875897062 1
5.96 -0.6303438215238834 -0.6303438215238834 1
5.97 -0.6308724118235002 -0.6308724118235002 1
5.98 -0.6314005596027507 -0.6314005596027507 1
5.99 -0.6319282659711728 -0.6319282659711728 1
6.0 -0.6324555320336759 -0.6324555320336759 1
6.01 -0.6329823588905671 -0.6329823588905671 1
6.02 -0.6335087476375787 -0.6335087476375787 1
6.03 -0.6340346993658944 -0.6340346993658944 1
6.04 -0.6345602151621755 -0.6345602151621755 1
6.05 -0.6350852961085883 -0.6350852961085883 1
6.06 -0.6356099432828282 -0.6356099432828282 1
6.07 -0.6361341577581467 -0.6361341577581467 1
6.08 -0.6366579406033772 -0.6366579406033772 1
6.09 -0.6371812928829595 -0.6371812928829595 1
6.1 -0.6377042156569664 -0.6377042156569664 1
6.11 -0.6382267099811268 -0.6382267099811268 1
6.12 -0.6387487769068525 -0.6387487769068525 1
6.13 -0.6392704174812618 -0.6392704174812618 1
6.14 -0.6397916327472042 -0.6397916327472042 1
6.15 -0.6403124237432849 -0.6403124237432849 1
6.16 -0.6408327915038889 -0.6408327915038889 1
6.17 -0.6413527370592046 -0.6413527370592046 1
6.18 -0.6418722614352484 -0.6418722614352484 1
6.19 -0.6423913656538875 -0.6423913656538875 1
6.2 -0.6429100507328637 -0.6429100507328637 1
6.21 -0.6434283176858165 -0.6434283176858165 1
6.22 -0.6439461675223067 -0.6439461675223067 1
6.23 -0.6444636012478387 -0.6444636012478387 1
6.24 -0.644980619863884 -0.644980619863884 1
6.25 -0.6454972243679028 -0.6454972243679028 1
6.26 -0.6460134157533676 -0.6460134157533676 1
6.27 -0.6465291950097846 -0.6465291950097846 1
6.28 -0.6470445631227162 -0.6470445631227162 1
6.29 -0.6475595210738032 -0.6475595210738032 1
6.3 -0.6480740698407861 -0.6480740698407861 1
6.31 -0.6485882103975269 -0.6485882103975269 1
6.32 -0.6491019437140313 -0.6491019437140313 1
6.33 -0.6496152707564686 -0.6496152707564686 1
6.34 -0.6501281924871946 -0.6501281924871946 1
6.35 -0.6506407098647712 -0.6506407098647712 1
6.36 -0.6511528238439883 -0.6511528238439883 1
6.37 -0.651664535375884 -0.651664535375884 1
6.38 -0.6521758454077653 -0.6521758454077653 1
6.39 -0.6526867548832288 -0.6526867548832288 1
6.4 -0.6531972647421808 -0.6531972647421808 1
6.41 -0.6537073759208576 -0.6537073759208576 1
6.42 -0.654217089351845 -0.654217089351845 1
6.43 -0.6547264059640994 -0.6547264059640994 1
6.44 -0.6552353266829661 -0.6552353266829661 1
6.45 -0.6557438524302001 -0.6557438524302001 1
6.46 -0.6562519841239848 -0.6562519841239848 1
6.47 -0.6567597226789516 -0.6567597226789516 1
6.48 -0.6572670690061994 -0.6572670690061994 1
6.49 -0.6577740240133132 -0.6577740240133132 1
6.5 -0.6582805886043832 -0.6582805886043832 1
6.51 -0.6587867636800241 -0.6587867636800241 1
6.52 -0.6592925501373929 -0.6592925501373929 1
6.53 -0.6597979488702078 -0.6597979488702078 1
6.54 -0.6603029607687672 -0.6603029607687672 1
6.55 -0.660807586719967 -0.660807586719967 1
6.56 -0.6613118276073197 -0.6613118276073197 1
6.57 -0.6618156843109719 -0.6618156843109719 1
6.58 -0.6623191577077223 -0.6623191577077223 1
6.59 -0.6628222486710394 -0.6628222486710394 1
6.6 -0.6633249580710799 -0.6633249580710799 1
6.61 -0.6638272867747051 -0.6638272867747051 1
6.62 -0.6643292356454993 -0.6643292356454993 1
6.63 -0.6648308055437865 -0.6648308055437865 1
6.64 -0.6653319973266479 -0.6653319973266479 1
6.65 -0.6658328118479393 -0.6658328118479393 1
6.66 -0.6663332499583073 -0.6663332499583073 1
6.67 -0.6668333125052066 -0.6668333125052066 1
6.68 -0.6673330003329172 -0.6673330003329172 1
6.69 -0.6678323142825601 -0.6678323142825601 1
6.7 -0.6683312551921141 -0.6683312551921141 1
6.71 -0.6688298238964329 -0.6688298238964329 1
6.72 -0.6693280212272604 -0.6693280212272604 1
6.73 -0.669825848013248 -0.669825848013248 1
6.74 -0.6703233050799692 -0.6703233050799692 1
6.75 -0.6708203932499369 -0.6708203932499369 1
6.76 -0.6713171133426189 -0.6713171133426189 1
6.77 -0.6718134661744534 -0.6718134661744534 1
6.78 -0.6723094525588645 -0.6723094525588645 1
6.79 -0.6728050733062784 -0.6728050733062784 1
6.8 -0.6733003292241385 -0.6733003292241385 1
6.81 -0.6737952211169206 -0.6737952211169206 1
6.82 -0.6742897497861484 -0.6742897497861484 1
6.83 -0.6747839160304084 -0.6747839160304084 1
6.84 -0.6752777206453653 -0.6752777206453653 1
6.85 -0.6757711644237765 -0.6757711644237765 1
6.86 -0.6762642481555071 -0.6762642481555071 1
6.87 -0.6767569726275453 -0.6767569726275453 1
6.88 -0.6772493386240157 -0.6772493386240157 1
6.89 -0.6777413469261953 -0.6777413469261953 1
6.9 -0.6782329983125268 -0.6782329983125268 1
6.91 -0.678724293558634 -0.678724293558634 1
6.92 -0.6792152334373348 -0.6792152334373348 1
6.93 -0.6797058187186571 -0.6797058187186571 1
6.94 -0.6801960501698512 -0.6801960501698512 1
6.95 -0.6806859285554047 -0.6806859285554047 1
6.96 -0.6811754546370561 -0.6811754546370561 1
6.97 -0.6816646291738091 -0.6816646291738091 1
6.98 -0.6821534529219458 -0.6821534529219458 1
6.99 -0.6826419266350405 -0.6826419266350405 1
7.0 -0.6831300510639732 -0.6831300510639732 1
7.01 -0.6836178269569433 -0.6836178269569433 1
7.02 -0.6841052550594828 -0.6841052550594828 1
7.03 -0.6845923361144695 -0.6845923361144695 1
7.04 -0.6850790708621403 -0.6850790708621403 1
7.05 -0.6855654600401044 -0.6855654600401044 1
7.06 -0.6860515043833566 -0.6860515043833566 1
7.07 -0.6865372046242894 -0.6865372046242894 1
7.08 -0.6870225614927068 -0.6870225614927068 1
7.09 -0.6875075757158364 -0.6875075757158364 1
7.1 -0.6879922480183431 -0.6879922480183431 1
7.11 -0.6884765791223403 -0.6884765791223403 1
7.12 -0.6889605697474034 -0.6889605697474034 1
7.13 -0.6894442206105823 -0.6894442206105823 1
7.14 -0.6899275324264136 -0.6899275324264136 1
7.15 -0.6904105059069326 -0.6904105059069326 1
7.16 -0.6908931417616861 -0.6908931417616861 1
7.17 -0.6913754406977441 -0.6913754406977441 1
7.18 -0.6918574034197124 -0.6918574034197124 1
7.19 -0.6923390306297439 -0.6923390306297439 1
7.2 -0.6928203230275509 -0.6928203230275509 1
7.21 -0.6933012813104175 -0.6933012813104175 1
7.22 -0.6937819061732104 -0.6937819061732104 1
7.23 -0.6942621983083913 -0.6942621983083913 1
7.24 -0.6947421584060282 -0.6947421584060282 1
7.25 -0.695221787153807 -0.695221787153807 1
7.26 -0.6957010852370434 -0.6957010852370434 1
7.27 -0.6961800533386938 -0.6961800533386938 1
7.28 -0.696658692139367 -0.696658692139367 1
7.29 -0.697137002317335 -0.697137002317335 1
7.3 -0.697614984548545 -0.697614984548545 1
7.31 -0.6980926395066297 -0.6980926395066297 1
7.32 -0.6985699678629192 -0.6985699678629192 1
7.33 -0.6990469702864512 -0.6990469702864512 1
7.34 -0.6995236474439825 -0.6995236474439825 1
7.35 -0.7 -0.7 1
7.36 -0.7004760286167305 -0.7004760286167305 1
7.37 -0.7009517339541527 -0.7009517339541527 1
7.38 -0.7014271166700073 -0.7014271166700073 1
7.39 -0.7019021774198073 -0.7019021774198073 1
7.4 -0.7023769168568492 -0.7023769168568492 1
7.41 -0.7028513356322231 -0.7028513356322231 1
7.42 -0.7033254343948232 -0.7033254343948232 1
7.43 -0.7037992137913578 -0.7037992137913578 1
7.44 -0.7042726744663603 -0.7042726744663603 1
7.45 -0.7047458170621991 -0.7047458170621991 1
7.46 -0.7052186422190875 -0.7052186422190875 1
7.47 -0.705691150575094 -0.705691150575094 1
7.48 -0.7061633427661527 -0.7061633427661527 1
7.49 -0.7066352194260723 -0.7066352194260723 1
7.5 -0.7071067811865476 -0.7071067811865476 1
7.51 -0.7075780286771676 -0.7075780286771676 1
7.52 -0.7080489625254268 -0.7080489625254268 1
7.53 -0.708519583356734 -0.708519583356734 1
7.54 -0.7089898917944223 -0.7089898917944223 1
7.55 -0.7094598884597587 -0.7094598884597587 1
7.56 -0.7099295739719539 -0.7099295739719539 1
7.57 -0.7103989489481715 -0.7103989489481715 1
7.58 -0.7108680140035374 -0.7108680140035374 1
7.59 -0.7113367697511496 -0.7113367697511496 1
7.6 -0.7118052168020874 -0.7118052168020874 1
7.61 -0.7122733557654205 -0.7122733557654205 1
7.62 -0.7127411872482184 -0.7127411872482184 1
7.63 -0.7132087118555596 -0.7132087118555596 1
7.64 -0.7136759301905405 -0.7136759301905405 1
7.65 -0.714142842854285 -0.714142842854285 1
7.66 -0.7146094504459529 -0.7146094504459529 1
7.67 -0.715075753562749 -0.715075753562749 1
7.68 -0.7155417527999327 -0.7155417527999327 1
7.69 -0.716007448750826 -0.716007448750826 1
7.7 -0.7164728420068226 -0.7164728420068226 1
7.71 -0.7169379331573968 -0.7169379331573968 1
7.72 -0.7174027227901123 -0.7174027227901123 1
7.73 -0.7178672114906303 -0.7178672114906303 1
7.74 -0.7183313998427188 -0.7183313998427188 1
7.75 -0.7187952884282608 -0.7187952884282608 1
7.76 -0.7192588778272628 -0.7192588778272628 1
7.77 -0.7197221686178633 -0.7197221686178633 1
7.78 -0.7201851613763413 -0.7201851613763413 1
7.79 -0.7206478566771245 -0.7206478566771245 1
7.8 -0.7211102550927979 -0.7211102550927979 1
7.81 -0.7215723571941116 -0.7215723571941116 1
7.82 -0.7220341635499898 -0.7220341635499898 1
7.83 -0.7224956747275377 -0.7224956747275377 1
7.84 -0.7229568912920512 -0.7229568912920512 1
7.85 -0.7234178138070235 -0.7234178138070235 1
7.86 -0.7238784428341544 -0.7238784428341544 1
7.87 -0.724338778933357 -0.724338778933357 1
7.88 -0.7247988226627672 -0.7247988226627672 1
7.89 -0.7252585745787498 -0.7252585745787498 1
7.9 -0.7257180352359079 -0.7257180352359079 1
7.91 -0.7261772051870903 -0.7261772051870903 1
7.92 -0.7266360849833979 -0.7266360849833979 1
7.93 -0.7270946751741939 -0.7270946751741939 1
7.94 -0.7275529763071095 -0.7275529763071095 1
7.95 -0.7280109889280518 -0.7280109889280518 1
7.96 -0.7284687135812126 -0.7284687135812126 1
7.97 -0.7289261508090743 -0.7289261508090743 1
7.98 -0.7293833011524188 -0.7293833011524188 1
7.99 -0.7298401651503339 -0.7298401651503339 1
8.0 -0.7302967433402215 -0.7302967433402215 1
8.01 -0.7307530362578043 -0.7307530362578043 1
8.02 -0.7312090444371341 -0.7312090444371341 1
8.03 -0.7316647684105975 -0.7316647684105975 1
8.04 -0.7321202087089251 -0.7321202087089251 1
8.05 -0.732575365861197 -0.732575365861197 1
8.06 -0.7330302403948512 -0.7330302403948512 1
8.07 -0.7334848328356899 -0.7334848328356899 1
8.08 -0.7339391437078873 -0.7339391437078873 1
8.09 -0.7343931735339955 -0.7343931735339955 1
8.1 -0.7348469228349533 -0.7348469228349533 1
8.11 -0.7353003921300918 -0.7353003921300918 1
8.12 -0.735753581937141 -0.735753581937141 1
8.13 -0.7362064927722385 -0.7362064927722385 1
8.14 -0.7366591251499344 -0.7366591251499344 1
8.15 -0.7371114795831993 -0.7371114795831993 1
8.16 -0.7375635565834311 -0.7375635565834311 1
8.17 -0.7380153566604605 -0.7380153566604605 1
8.18 -0.7384668803225594 -0.7384668803225594 1
8.19 -0.7389181280764466 -0.7389181280764466 1
8.2 -0.7393691004272944 -0.7393691004272944 1
8.21 -0.7398197978787358 -0.7398197978787358 1
8.22 -0.7402702209328699 -0.7402702209328699 1
8.23 -0.7407203700902701 -0.7407203700902701 1
8.24 -0.7411702458499891 -0.7411702458499891 1
8.25 -0.7416198487095663 -0.7416198487095663 1
8.26 -0.7420691791650336 -0.7420691791650336 1
8.27 -0.742518237710922 -0.742518237710922 1
8.28 -0.7429670248402683 -0.7429670248402683 1
8.29 -0.743415541044621 -0.743415541044621 1
8.3 -0.7438637868140466 -0.7438637868140466 1
8.31 -0.7443117626371358 -0.7443117626371358 1
8.32 -0.7447594690010103 -0.7447594690010103 1
8.33 -0.7452069063913279 -0.7452069063913279 1
8.34 -0.7456540752922899 -0.7456540752922899 1
8.35 -0.7461009761866464 -0.7461009761866464 1
8.36 -0.7465476095557022 -0.7465476095557022 1
8.37 -0.7469939758793239 -0.7469939758793239 1
8.38 -0.7474400756359447 -0.7474400756359447 1
8.39 -0.7478859093025709 -0.7478859093025709 1
8.4 -0.7483314773547883 -0.7483314773547883 1
8.41 -0.7487767802667673 -0.7487767802667673 1
8.42 -0.7492218185112693 -0.7492218185112693 1
8.43 -0.7496665925596524 -0.7496665925596524 1
8.44 -0.7501111028818775 -0.7501111028818775 1
8.45 -0.7505553499465134 -0.7505553499465134 1
8.46 -0.7509993342207435 -0.7509993342207435 1
8.47 -0.7514430561703705 -0.7514430561703705 1
8.48 -0.7518865162598232 -0.7518865162598232 1
8.49 -0.7523297149521612 -0.7523297149521612 1
8.5 -0.752772652709081 -0.752772652709081 1
8.51 -0.7532153299909219 -0.7532153299909219 1
8.52 -0.7536577472566709 -0.7536577472566709 1
8.53 -0.7540999049639687 -0.7540999049639687 1
8.54 -0.7545418035691153 -0.7545418035691153 1
8.55 -0.754983443527075 -0.754983443527075 1
8.56 -0.7554248252914825 -0.7554248252914825 1
8.57 -0.7558659493146476 -0.7558659493146476 1
8.58 -0.7563068160475613 -0.7563068160475613 1
8.59 -0.7567474259399014 -0.7567474259399014 1
8.6 -0.7571877794400365 -0.7571877794400365 1
8.61 -0.7576278769950324 -0.7576278769950324 1
8.62 -0.7580677190506575 -0.7580677190506575 1
8.63 -0.7585073060513877 -0.7585073060513877 1
8.64 -0.7589466384404111 -0.7589466384404111 1
8.65 -0.7593857166596345 -0.7593857166596345 1
8.66 -0.7598245411496876 -0.7598245411496876 1
8.67 -0.7602631123499285 -0.7602631123499285 1
8.68 -0.7607014306984486 -0.7607014306984486 1
8.69 -0.7611394966320781 -0.7611394966320781 1
8.7 -0.7615773105863909 -0.7615773105863909 1
8.71 -0.762014872995709 -0.762014872995709 1
8.72 -0.7624521842931091 -0.7624521842931091 1
8.73 -0.7628892449104261 -0.7628892449104261 1
8.74 -0.7633260552782583 -0.7633260552782583 1
8.75 -0.7637626158259733 -0.7637626158259733 1
8.76 -0.764198926981712 -0.764198926981712 1
8.77 -0.7646349891723936 -0.7646349891723936 1
8.78 -0.7650708028237212 -0.7650708028237212 1
8.79 -0.7655063683601855 -0.7655063683601855 1
8.8 -0.7659416862050705 -0.7659416862050705 1
8.81 -0.766376756780458 -0.766376756780458 1
8.82 -0.7668115805072325 -0.7668115805072325 1
8.83 -0.7672461578050859 -0.7672461578050859 1
8.84 -0.7676804890925216 -0.7676804890925216 1
8.85 -0.7681145747868608 -0.7681145747868608 1
8.86 -0.7685484153042452 -0.7685484153042452 1
8.87 -0.7689820110596433 -0.7689820110596433 1
8.88 -0.7694153624668538 -0.7694153624668538 1
8.89 -0.7698484699385112 -0.7698484699385112 1
8.9 -0.7702813338860895 -0.7702813338860895 1
8.91 -0.7707139547199078 -0.7707139547199078 1
8.92 -0.7711463328491336 -0.7711463328491336 1
8.93 -0.7715784686817883 -0.7715784686817883 1
8.94 -0.7720103626247513 -0.7720103626247513 1
8.95 -0.7724420150837645 -0.7724420150837645 1
8.96 -0.7728734264634368 -0.7728734264634368 1
8.97 -0.7733045971672482 -0.7733045971672482 1
8.98 -0.773735527597555 -0.773735527597555 1
8.99 -0.7741662181555931 -0.7741662181555931 1
9.0 -0.7745966692414833 -0.7745966692414833 1
9.01 -0.7750268812542355 -0.7750268812542355 1
9.02 -0.7754568545917518 -0.7754568545917518 1
9.03 -0.7758865896508329 -0.7758865896508329 1
9.04 -0.7763160868271807 -0.7763160868271807 1
9.05 -0.776745346515403 -0.776745346515403 1
9.06 -0.7771743691090179 -0.7771743691090179 1
9.07 -0.7776031550004583 -0.7776031550004583 1
9.08 -0.7780317045810751 -0.7780317045810751 1
9.09 -0.7784600182411425 -0.7784600182411425 1
9.1 -0.7788880963698616 -0.7788880963698616 1
9.11 -0.7793159393553639 -0.7793159393553639 1
9.12 -0.7797435475847171 -0.7797435475847171 1
9.13 -0.7801709214439274 -0.7801709214439274 1
9.14 -0.7805980613179445 -0.7805980613179445 1
9.15 -0.7810249675906654 -0.7810249675906654 1
9.16 -0.7814516406449389 -0.7814516406449389 1
9.17 -0.7818780808625686 -0.7818780808625686 1
9.18 -0.7823042886243178 -0.7823042886243178 1
9.19 -0.7827302643099132 -0.7827302643099132 1
9.2 -0.7831560082980487 -0.7831560082980487 1
9.21 -0.7835815209663893 -0.7835815209663893 1
9.22 -0.7840068026915753 -0.7840068026915753 1
9.23 -0.784431853849226 -0.784431853849226 1
9.24 -0.7848566748139433 -0.7848566748139433 1
9.25 -0.7852812659593165 -0.7852812659593165 1
9.26 -0.7857056276579246 -0.7857056276579246 1
9.27 -0.7861297602813418 -0.7861297602813418 1
9.28 -0.78655366420014 -0.78655366420014 1
9.29 -0.7869773397838933 -0.7869773397838933 1
9.3 -0.787400787401181 -0.787400787401181 1
9.31 -0.7878240074195928 -0.7878240074195928 1
9.32 -0.7882470002057308 -0.7882470002057308 1
9.33 -0.7886697661252141 -0.7886697661252141 1
9.34 -0.7890923055426828 -0.7890923055426828 1
9.35 -0.7895146188218007 -0.7895146188218007 1
9.36 -0.7899367063252599 -0.7899367063252599 1
9.37 -0.7903585684147838 -0.7903585684147838 1
9.38 -0.7907802054511313 -0.7907802054511313 1
9.39 -0.7912016177940994 -0.7912016177940994 1
9.4 -0.7916228058025278 -0.7916228058025278 1
9.41 -0.7920437698343024 -0.7920437698343024 1
9.42 -0.792464510246358 -0.792464510246358 1
9.43 -0.7928850273946826 -0.7928850273946826 1
9.44 -0.7933053216343209 -0.7933053216343209 1
9.45 -0.7937253933193772 -0.7937253933193772 1
9.46 -0.7941452428030193 -0.7941452428030193 1
9.47 -0.7945648704374826 -0.7945648704374826 1
9.48 -0.7949842765740717 -0.7949842765740717 1
9.49 -0.7954034615631659 -0.7954034615631659 1
9.5 -0.7958224257542216 -0.7958224257542216 1
9.51 -0.7962411694957754 -0.7962411694957754 1
9.52 -0.7966596931354483 -0.7966596931354483 1
9.53 -0.7970779970199486 -0.7970779970199486 1
9.54 -0.7974960814950754 -0.7974960814950754 1
9.55 -0.7979139469057216 -0.7979139469057216 1
9.56 -0.7983315935958776 -0.7983315935958776 1
9.57 -0.7987490219086343 -0.7987490219086343 1
9.58 -0.799166232186187 -0.799166232186187 1
9.59 -0.799583224769838 -0.799583224769838 1
9.6 -0.8 -0.8 1
9.61 -0.8004165582161994 -0.8004165582161994 1
9.62 -0.8008328997570799 -0.8008328997570799 1
9.63 -0.8012490249604053 -0.8012490249604053 1
9.64 -0.8016649341630622 -0.8016649341630622 1
9.65 -0.8020806277010644 -0.8020806277010644 1
9.66 -0.8024961059095551 -0.8024961059095551 1
9.67 -0.8029113691228109 -0.8029113691228109 1
9.68 -0.8033264176742436 -0.8033264176742436 1
9.69 -0.8037412518964048 -0.8037412518964048 1
9.7 -0.8041558721209879 -0.8041558721209879 1
9.71 -0.8045702786788319 -0.8045702786788319 1
9.72 -0.8049844718999244 -0.8049844718999244 1
9.73 -0.8053984521134038 -0.8053984521134038 1
9.74 -0.8058122196475637 -0.8058122196475637 1
9.75 -0.8062257748298549 -0.8062257748298549 1
9.76 -0.8066391179868894 -0.8066391179868894 1
9.77 -0.8070522494444415 -0.8070522494444415 1
9.78 -0.807465169527454 -0.807465169527454 1
9.79 -0.8078778785600375 -0.8078778785600375 1
9.8 -0.808290376865476 -0.808290376865476 1
9.81 -0.8087026647662292 -0.8087026647662292 1
9.82 -0.8091147425839346 -0.8091147425839346 1
9.83 -0.8095266106394114 -0.8095266106394114 1
9.84 -0.8099382692526634 -0.8099382692526634 1
9.85 -0.8103497187428812 -0.8103497187428812 1
9.86 -0.8107609594284454 -0.8107609594284454 1
9.87 -0.8111719916269299 -0.8111719916269299 1
9.88 -0.8115828156551042 -0.8115828156551042 1
9.89 -0.8119934318289364 -0.8119934318289364 1
9.9 -0.812403840463596 -0.812403840463596 1
9.91 -0.8128140418734574 -0.8128140418734574 1
9.92 -0.8132240363721017 -0.8132240363721017 1
9.93 -0.8136338242723197 -0.8136338242723197 1
9.94 -0.8140434058861153 -0.8140434058861153 1
9.95 -0.8144527815247077 -0.8144527815247077 1
9.96 -0.8148619514985345 -0.8148619514985345 1
9.97 -0.8152709161172541 -0.8152709161172541 1
9.98 -0.8156796756897486 -0.8156796756897486 1
9.99 -0.8160882305241266 -0.8160882305241266 1
10.0 -0.816496580927726 -0.816496580927726 1
10.01 -0.8169047272071165 -0.8169047272071165 1
10.02 -0.8173126696681019 -0.8173126696681019 1
10.03 -0.817720408615724 -0.817720408615724 1
10.04 -0.8181279443542638 -0.8181279443542638 1
10.05 -0.818535277187245 -0.818535277187245 1
10.06 -0.8189424074174366 -0.8189424074174366 1
10.07 -0.8193493353468552 -0.8193493353468552 1
10.08 -0.8197560612767679 -0.8197560612767679 1
10.09 -0.8201625855076947 -0.8201625855076947 1
10.1 -0.8205689083394113 -0.8205689083394113 1
10.11 -0.8209750300709515 -0.8209750300709515 1
10.12 -0.82138095100061 -0.82138095100061 1
10.13 -0.8217866714259446 -0.8217866714259446 1
10.14 -0.8221921916437788 -0.8221921916437788 1
10.15 -0.8225975119502045 -0.8225975119502045 1
10.16 -0.8230026326405847 -0.8230026326405847 1
10.17 -0.8234075540095561 -0.8234075540095561 1
10.18 -0.8238122763510305 -0.8238122763510305 1
10.19 -0.8242167999581987 -0.8242167999581987 1
10.2 -0.824621125123532 -0.824621125123532 1
10.21 -0.8250252521387856 -0.8250252521387856 1
10.22 -0.8254291812949996 -0.8254291812949996 1
10.23 -0.8258329128825033 -0.8258329128825033 1
10.24 -0.8262364471909156 -0.8262364471909156 1
10.25 -0.8266397845091497 -0.8266397845091497 1
10.26 -0.8270429251254133 -0.8270429251254133 1
10.27 -0.8274458693272125 -0.8274458693272125 1
10.28 -0.827848617401354 -0.827848617401354 1
10.29 -0.8282511696339462 -0.8282511696339462 1
10.3 -0.8286535263104036 -0.8286535263104036 1
10.31 -0.8290556877154474 -0.8290556877154474 1
10.32 -0.8294576541331088 -0.8294576541331088 1
10.33 -0.8298594258467313 -0.8298594258467313 1
10.34 -0.8302610031389727 -0.8302610031389727 1
10.35 -0.8306623862918074 -0.8306623862918074 1
10.36 -0.8310635755865291 -0.8310635755865291 1
10.37 -0.8314645713037527 -0.8314645713037527 1
10.38 -0.831865373723417 -0.831865373723417 1
10.39 -0.8322659831247862 -0.8322659831247862 1
10.4 -0.8326663997864531 -0.8326663997864531 1
10.41 -0.8330666239863411 -0.8330666239863411 1
10.42 -0.8334666560017063 -0.8334666560017063 1
10.43 -0.8338664961091393 -0.8338664961091393 1
10.44 -0.8342661445845684 -0.8342661445845684 1
10.45 -0.834665601703261 -0.834665601703261 1
10.46 -0.8350648677398261 -0.8350648677398261 1
10.47 -0.8354639429682169 -0.8354639429682169 1
10.48 -0.8358628276617323 -0.8358628276617323 1
10.49 -0.8362615220930193 -0.8362615220930193 1
10.5 -0.8366600265340755 -0.8366600265340755 1
10.51 -0.8370583412562511 -0.8370583412562511 1
10.52 -0.8374564665302509 -0.8374564665302509 1
10.53 -0.8378544026261364 -0.8378544026261364 1
10.54 -0.8382521498133283 -0.8382521498133283 1
10.55 -0.8386497083606083 -0.8386497083606083 1
10.56 -0.8390470785361213 -0.8390470785361213 1
10.57 -0.8394442606073775 -0.8394442606073775 1
10.58 -0.8398412548412547 -0.8398412548412547 1
10.59 -0.8402380615040002 -0.8402380615040002 1
10.6 -0.8406346808612327 -0.8406346808612327 1
10.61 -0.8410311131779449 -0.8410311131779449 1
10.62 -0.8414273587185052 -0.8414273587185052 1
10.63 -0.8418234177466595 -0.8418234177466595 1
10.64 -0.8422192905255338 -0.8422192905255338 1
10.65 -0.8426149773176359 -0.8426149773176359 1
10.66 -0.8430104783848578 -0.8430104783848578 1
10.67 -0.843405793988477 -0.843405793988477 1
10.68 -0.8438009243891594 -0.8438009243891594 1
10.69 -0.8441958698469608 -0.8441958698469608 1
10.7 -0.8445906306213284 -0.8445906306213284 1
10.71 -0.8449852069711044 -0.8449852069711044 1
10.72 -0.8453795991545259 -0.8453795991545259 1
10.73 -0.8457738074292284 -0.8457738074292284 1
10.74 -0.8461678320522472 -0.8461678320522472 1
10.75 -0.8465616732800196 -0.8465616732800196 1
10.76 -0.8469553313683865 -0.8469553313683865 1
10.77 -0.8473488065725944 -0.8473488065725944 1
10.78 -0.8477420991472976 -0.8477420991472976 1
10.79 -0.8481352093465602 -0.8481352093465602 1
10.8 -0.848528137423857 -0.848528137423857 1
10.81 -0.8489208836320772 -0.8489208836320772 1
10.82 -0.8493134482235245 -0.8493134482235245 1
