mu0 A1 A2 dim_unstable
5.78 1.3880441875771343 0.0 3
5.79 1.3892443989449805 0.0 3
5.8 1.390443574307614 0.0 3
5.81 1.3916417163432069 0.0 3
5.82 1.392838827718412 0.0 3
5.83 1.3940349110884322 0.0 3
5.84 1.39522996909709 0.0 3
5.85 1.396424004376894 0.0 3
5.86 1.3976170195491087 0.0 3
5.87 1.3988090172238192 0.0 3
5.88 1.4 0.0 3
5.89 1.4011899704655801 0.0 3
5.9 1.4023789311975088 0.0 3
5.91 1.40356688476182 0.0 3
5.92 1.4047538337136984 0.0 3
5.93 1.4059397805975427 0.0 3
5.94 1.407124727947029 0.0 3
5.95 1.408308678285174 0.0 3
5.96 1.4094916341243984 0.0 3
5.97 1.4106735979665885 0.0 3
5.98 1.4118545723031581 0.0 3
5.99 1.4130345596151097 0.0 3
6.0 1.4142135623730951 0.0 3
6.01 1.4153915830374764 0.0 3
6.02 1.416568624058385 0.0 3
6.03 1.4177446878757827 0.0 3
6.04 1.4189197769195174 0.0 3
6.05 1.420093893609386 0.0 3
6.06 1.4212670403551895 0.0 3
6.07 1.4224392195567912 0.0 3
6.08 1.4236104336041748 0.0 3
6.09 1.4247806848775006 0.0 3
6.1 1.4259499757471625 0.0 3
6.11 1.427118308573843 0.0 3
6.12 1.42828568570857 0.0 3
6.13 1.4294521094927712 0.0 3
6.14 1.430617582258329 0.0 3
6.15 1.4317821063276355 0.0 3
6.16 1.4329456840136452 0.0 3
6.17 1.4341083176199303 0.0 3
6.18 1.4352700094407325 0.0 3
6.19 1.4364307617610164 0.0 3
6.2 1.4375905768565218 0.0 3
6.21 1.4387494569938157 0.0 3
6.22 1.439907404430345 0.0 3
6.23 1.4410644214144859 0.0 3
6.24 1.4422205101855958 0.0 3
6.25 1.4433756729740645 0.0 3
6.26 1.4445299120013633 0.0 3
6.27 1.445683229480096 0.0 3
6.28 1.446835627614047 0.0 3
6.29 1.4479871085982314 0.0 3
6.3 1.449137674618944 0.0 3
6.31 1.450287327853806 0.0 3
6.32 1.451436070471816 0.0 3
6.33 1.452583904633395 0.0 3
6.34 1.453730832490435 0.0 3
6.35 1.4548768561863463 0.0 3
6.36 1.4560219778561037 0.0 3
6.37 1.457166199626293 0.0 3
6.38 1.458309523615157 0.0 3
6.39 1.4594519519326423 0.0 3
6.4 1.4605934866804429 0.0 3
6.41 1.4617341299520465 0.0 3
6.42 1.4628738838327795 0.0 3
6.43 1.46401275039985 0.0 3
6.44 1.4651507317223942 0.0 3
6.45 1.466287829861518 0.0 3
6.46 1.4674240468703426 0.0 3
6.47 1.468559384794046 0.0 3
6.48 1.469693845669907 0.0 3
6.49 1.4708274315273473 0.0 3
6.5 1.4719601443879744 0.0 3
6.51 1.4730919862656235 0.0 3
6.52 1.4742229591663987 0.0 3
6.53 1.4753530650887152 0.0 3
6.54 1.47648230602334 0.0 3
6.55 1.4776106839534333 0.0 3
6.56 1.4787382008545888 0.0 3
6.57 1.4798648586948742 0.0 3
6.58 1.4809906594348707 0.0 3
6.59 1.482115605027714 0.0 3
6.6 1.4832396974191324 0.0 3
6.61 1.484362938547488 0.0 3
6.62 1.4854853303438127 0.0 3
6.63 1.4866068747318506 0.0 3
6.64 1.4877275736280933 0.0 3
6.65 1.4888474289418197 0.0 3
6.66 1.489966442575134 0.0 3
6.67 1.4910846164230027 0.0 3
6.68 1.4922019523732928 0.0 3
6.69 1.493318452306808 0.0 3
6.7 1.4944341180973264 0.0 3
6.71 1.4955489516116371 0.0 3
6.72 1.4966629547095764 0.0 3
6.73 1.4977761292440648 0.0 3
6.74 1.498888477061141 0.0 3
6.75 1.5 0.0 3
6.76 1.501110699893027 0.0 3
6.77 1.5022205785658331 0.0 3
6.78 1.503329637837291 0.0 3
6.79 1.5044378795195676 0.0 3
6.8 1.505545305418162 0.0 3
6.81 1.5066519173319364 0.0 3
6.82 1.5077577170531522 0.0 3
6.83 1.5088627063675035 0.0 3
6.84 1.5099668870541498 0.0 3
6.85 1.5110702608857516 0.0 3
6.86 1.5121728296285006 0.0 3
6.87 1.5132745950421556 0.0 3
6.88 1.514375558880073 0.0 3
6.89 1.5154757228892406 0.0 3
6.9 1.5165750888103102 0.0 3
6.91 1.517673658377628 0.0 3
6.92 1.518771433319269 0.0 3
6.93 1.5198684153570663 0.0 3
6.94 1.5209646062066446 0.0 3
6.95 1.52206000757745 0.0 3
6.96 1.5231546211727816 0.0 3
6.97 1.5242484486898233 0.0 3
6.98 1.5253414918196733 0.0 3
6.99 1.5264337522473748 0.0 3
7.0 1.5275252316519468 0.0 3
7.01 1.5286159317064134 0.0 3
7.02 1.5297058540778354 0.0 3
7.03 1.5307950004273378 0.0 3
7.04 1.531883372410141 0.0 3
7.05 1.5329709716755893 0.0 3
